NUM: 101 URRA                  Penal: 0        -1.
2021  1.03  1.03  1.03  1.03  1.03  1.33  1.33  1.33  1.33  2.36  2.36  2.36  2.36  0.83  0.83  0.83  0.83  1.41  1.41  1.41  1.41  1.41  1.87  1.87  1.87  1.87  3.21  3.21  3.21  3.21  2.93  2.93  2.93  2.93  2.93  2.08  2.08  2.08  2.08  1.92  1.92  1.92  1.92  1.92  1.01  1.01  1.01  1.01  0.01  0.01  0.01  0.01
2022  1.03  1.03  1.03  1.03  1.03  1.33  1.33  1.33  1.33  2.36  2.36  2.36  2.36  0.83  0.83  0.83  0.83  1.41  1.41  1.41  1.41  1.41  1.87  1.87  1.87  1.87  3.21  3.21  3.21  3.21  2.93  2.93  2.93  2.93  2.93  2.08  2.08  2.08  2.08  1.92  1.92  1.92  1.92  1.92  1.01  1.01  1.01  1.01  0.01  0.01  0.01  0.01
NUM: 409 ALTOANCHICAY          Penal: 0        -1.
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12 ...13 ...14 ...15 ...16 ...17 ...18 ...19 ...20 ...21 ...22 ...23 ...24 ...25 ...26 ...27 ...28 ...29 ...30 ...31 ...32 ...33 ...34 ...35 ...36 ...37 ...38 ...39 ...40 ...41 ...42 ...43 ...44 ...45 ...46 ...47 ...48 ...49 ...50 ...51 ...52
2019  3.19  3.19  3.19  3.19  3.19  2.85  2.85  2.85  2.85   2.7   2.7   2.7   2.7  3.45  3.45  3.45  3.45   3.9   3.9   3.9   3.9   3.9   2.9   2.9   2.9   2.9  2.39  2.39  2.39  2.39   1.9   1.9   1.9   1.9   1.9  2.69  2.69  2.69  2.69  4.54  4.54  4.54  4.54  4.54  4.51  4.51  4.51  4.51  3.76  3.76  3.76  3.76
2020  3.19  3.19  3.19  3.19  3.19  2.85  2.85  2.85  2.85   2.7   2.7   2.7   2.7  3.45  3.45  3.45  3.45   3.9   3.9   3.9   3.9   3.9   2.9   2.9   2.9   2.9  2.39  2.39  2.39  2.39   1.9   1.9   1.9   1.9   1.9  2.69  2.69  2.69  2.69  4.54  4.54  4.54  4.54  4.54  4.51  4.51  4.51  4.51  3.76  3.76  3.76  3.76
2021  3.19  3.19  3.19  3.19  3.19  2.85  2.85  2.85  2.85   2.7   2.7   2.7   2.7  3.45  3.45  3.45  3.45   3.9   3.9   3.9   3.9   3.9   2.9   2.9   2.9   2.9  2.39  2.39  2.39  2.39   1.9   1.9   1.9   1.9   1.9  2.69  2.69  2.69  2.69  4.54  4.54  4.54  4.54  4.54  4.51  4.51  4.51  4.51  3.76  3.76  3.76  3.76
2022  3.19  3.19  3.19  3.19  3.19  2.85  2.85  2.85  2.85   2.7   2.7   2.7   2.7  3.45  3.45  3.45  3.45   3.9   3.9   3.9   3.9   3.9   2.9   2.9   2.9   2.9  2.39  2.39  2.39  2.39   1.9   1.9   1.9   1.9   1.9  2.69  2.69  2.69  2.69  4.54  4.54  4.54  4.54  4.54  4.51  4.51  4.51  4.51  3.76  3.76  3.76  3.76
NUM: 412 CALIMA                Penal: 0        -1.
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12 ...13 ...14 ...15 ...16 ...17 ...18 ...19 ...20 ...21 ...22 ...23 ...24 ...25 ...26 ...27 ...28 ...29 ...30 ...31 ...32 ...33 ...34 ...35 ...36 ...37 ...38 ...39 ...40 ...41 ...42 ...43 ...44 ...45 ...46 ...47 ...48 ...49 ...50 ...51 ...52
