**** Planta:  102 GUATAPE      Penal:          -1.
2022    6.53    6.12    5.71     5.3    4.84    4.71    4.59    4.47    4.35    4.23    4.12    4.01    3.89    3.81    3.75    3.69    3.63    3.56    3.48    3.39    3.31    3.22    3.34    3.48                                                                                                                                                                                                                                
**** Planta:  504 MIEL I       Penal:          -1.
A~NO ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12 .....13 .....14 .....15 .....16 .....17 .....18 .....19 .....20 .....21 .....22 .....23 .....24 .....25 .....26 .....27 .....28 .....29 .....30 .....31 .....32 .....33 .....34 .....35 .....36 .....37 .....38 .....39 .....40 .....41 .....42 .....43 .....44 .....45 .....46 .....47 .....48 .....49 .....50 .....51 .....52
2019                                                                                                                                                                                                  150.85  159.09  154.29  147.48     152  156.51  160.63  164.46  168.28   172.1  176.18  181.78  187.38  192.97  198.57   207.9  217.86  227.81  237.76  249.49  263.57  277.66  291.75  303.26  299.33   295.4  291.47  287.54
2020   276.2   261.9  247.59  233.29  217.18  196.56  175.94  155.32  135.31  119.02  102.73   86.44   70.14    62.9   59.26   55.63   57.28   63.02   77.97   92.92  107.87  122.82  132.02  140.26  150.85  159.09  154.29  147.48     152  156.51  160.63  164.46  168.28   172.1  176.18  181.78  187.38  192.97  198.57   207.9  217.86  227.81  237.76  249.49  263.57  277.66  291.75  303.26  299.33   295.4  291.47  287.54
2021   276.2   261.9  247.59  233.29  217.18  196.56  175.94  155.32  135.31  119.02  102.73   86.44   70.14    62.9   59.26   55.63   57.28   63.02   77.97   92.92  107.87  122.82  132.02  140.26  150.85  159.09  154.29  147.48     152  156.51  160.63  164.46  168.28   172.1  176.18  181.78  187.38  192.97  198.57   207.9  217.86  227.81  237.76  249.49  263.57  277.66  291.75  303.26  299.33   295.4  291.47  287.54
2022   276.2   261.9  247.59  233.29  217.18  196.56  175.94  155.32  135.31  119.02  102.73   86.44   70.14    62.9   59.26   55.63   57.28   63.02   77.97   92.92  107.87  122.82  132.02  140.26                                                                                                                                                                                                                                
**** Planta:  505 PORCE II     Penal:          -1.
A~NO ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12 .....13 .....14 .....15 .....16 .....17 .....18 .....19 .....20 .....21 .....22 .....23 .....24 .....25 .....26 .....27 .....28 .....29 .....30 .....31 .....32 .....33 .....34 .....35 .....36 .....37 .....38 .....39 .....40 .....41 .....42 .....43 .....44 .....45 .....46 .....47 .....48 .....49 .....50 .....51 .....52
2019                                                                                                                                                                                                   53.79   55.41   56.75    58.1   59.44   60.78   62.14   63.49   64.85   66.21   67.58   69.04    70.5   71.96   73.42   75.26   77.16   79.06   80.96   86.09   91.27   96.45  101.63  106.82  106.82  106.82  106.82  106.82
2020  104.87  101.46   98.05   94.64    90.8   84.36   77.93    71.5   65.07   59.45   53.84   48.22   44.27   42.81   42.08   41.35   40.62      41   42.86   44.72   46.59   48.45   50.07    51.7   53.79   55.41   56.75    58.1   59.44   60.78   62.14   63.49   64.85   66.21   67.58   69.04    70.5   71.96   73.42   75.26   77.16   79.06   80.96   86.09   91.27   96.45  101.63  106.82  106.82  106.82  106.82  106.82
2021  104.87  101.46   98.05   94.64    90.8   84.36   77.93    71.5   65.07   59.45   53.84   48.22   44.27   42.81   42.08   41.35   40.62      41   42.86   44.72   46.59   48.45   50.07    51.7   53.79   55.41   56.75    58.1   59.44   60.78   62.14   63.49   64.85   66.21   67.58   69.04    70.5   71.96   73.42   75.26   77.16   79.06   80.96   86.09   91.27   96.45  101.63  106.82  106.82  106.82  106.82  106.82
2022  104.87  101.46   98.05   94.64    90.8   84.36   77.93    71.5   65.07   59.45   53.84   48.22   44.27   42.81   42.08   41.35   40.62      41   42.86   44.72   46.59   48.45   50.07    51.7                                                                                                                                                                                                                                
**** Planta:  506 PORCE III    Penal:          -1.
A~NO ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12 .....13 .....14 .....15 .....16 .....17 .....18 .....19 .....20 .....21 .....22 .....23 .....24 .....25 .....26 .....27 .....28 .....29 .....30 .....31 .....32 .....33 .....34 .....35 .....36 .....37 .....38 .....39 .....40 .....41 .....42 .....43 .....44 .....45 .....46 .....47 .....48 .....49 .....50 .....51 .....52
2019                                                                                                                                                                                                  111.35   137.3  141.01  141.01  141.01  141.01  138.98  134.25  129.53   124.8  120.07  122.51  124.96   127.4  129.84  130.54  130.54  130.54  130.54  131.67  135.64  139.61  141.01  147.55  144.89  142.23  139.57  136.91
2020  136.11   136.7  137.29  137.89  137.76  133.34  128.92  124.49  120.07  110.32  100.57   90.81   81.06    70.6   59.61   48.62   37.62   30.95   33.69   36.44   39.18   41.93   52.02   77.97  111.35   137.3  141.01  141.01  141.01  141.01  138.98  134.25  129.53   124.8  120.07  122.51  124.96   127.4  129.84  130.54  130.54  130.54  130.54  131.67  135.64  139.61  141.01  147.55  144.89  142.23  139.57  136.91
2021  136.11   136.7  137.29  137.89  137.76  133.34  128.92  124.49  120.07  110.32  100.57   90.81   81.06    70.6   59.61   48.62   37.62   30.95   33.69   36.44   39.18   41.93   52.02   77.97  111.35   137.3  141.01  141.01  141.01  141.01  138.98  134.25  129.53   124.8  120.07  122.51  124.96   127.4  129.84  130.54  130.54  130.54  130.54  131.67  135.64  139.61  141.01  147.55  144.89  142.23  139.57  136.91
2022  136.11   136.7  137.29  137.89  137.76  133.34  128.92  124.49  120.07  110.32  100.57   90.81   81.06    70.6   59.61   48.62   37.62   30.95   33.69   36.44   39.18   41.93   52.02   77.97                                                                                                                                                                                                                                
**** Planta:  508 SOGAMOSO     Penal:          -1.
A~NO ......1 ......2 ......3 ......4 ......5 ......6 ......7 ......8 ......9 .....10 .....11 .....12 .....13 .....14 .....15 .....16 .....17 .....18 .....19 .....20 .....21 .....22 .....23 .....24 .....25 .....26 .....27 .....28 .....29 .....30 .....31 .....32 .....33 .....34 .....35 .....36 .....37 .....38 .....39 .....40 .....41 .....42 .....43 .....44 .....45 .....46 .....47 .....48 .....49 .....50 .....51 .....52
2019                                                                                                                                                                                                 1024.57 1073.84 1112.44 1151.03 1189.63 1228.23 1267.37 1306.91 1346.46    1386 1425.76 1466.74 1507.73 1548.71  1589.7 1648.34 1709.94 1771.53 1833.12  1898.2 1967.92 2037.65 2107.37 2235.38 2210.48 2185.58 2160.69 2135.79
2020 2061.11 1949.08 1837.05 1726.69 1626.08 1499.73 1386.62 1273.52 1160.42  1079.5  998.59  917.68  836.77  772.69  721.24  669.79  618.34  608.79  672.26  735.74  799.21  862.68  911.95  961.22 1024.57 1073.84 1112.44 1151.03 1189.63 1228.23 1267.37 1306.91 1346.46    1386 1425.76 1466.74 1507.73 1548.71  1589.7 1648.34 1709.94 1771.53 1833.12  1898.2 1967.92 2037.65 2107.37 2235.38 2210.48 2185.58 2160.69 2135.79
2021 2061.11 1949.08 1837.05 1726.69 1626.08 1499.73 1386.62 1273.52 1160.42  1079.5  998.59  917.68  836.77  772.69  721.24  669.79  618.34  608.79  672.26  735.74  799.21  862.68  911.95  961.22 1024.57 1073.84 1112.44 1151.03 1189.63 1228.23 1267.37 1306.91 1346.46    1386 1425.76 1466.74 1507.73 1548.71  1589.7 1648.34 1709.94 1771.53 1833.12  1898.2 1967.92 2037.65 2107.37 2235.38 2210.48 2185.58 2160.69 2135.79
2022 2061.11 1949.08 1837.05 1726.69 1626.08 1499.73 1386.62 1273.52 1160.42  1079.5  998.59  917.68  836.77  772.69  721.24  669.79  618.34  608.79  672.26  735.74  799.21  862.68  911.95  961.22                                                                                                                                                                                                                                
